stn_code,stn_delay_all,stn_delay_nowinter,stn_traff
BDYK,19.3090361652,16.0898600313,4
BKO,214.431017509,196.227123815,10
BNV,53.6462551341,31.0208671932,16
BIR,9.1891025641,8.60694444444,6
BDWL,10.0132743613,11.2159821261,8
BAMA,56.2370175153,50.7932783763,8
BRMD,9.95687073608,8.90047625399,12
BMK,6.45872268431,7.7923719581,6
BRPT,108.033733095,120.4946464,13
BRBS,9.16758066179,8.1080558459,11
BLNR,60.6025642333,57.7399825763,12
BIJ,6.1724448234,5.93358397411,57
BEO,153.871595136,140.354561581,8
BRLY,18.2095943695,18.0933679323,4
BRS,35.194809702,30.6161773173,28
RRB,10.0146232935,9.65377441676,74
BIWK,8.31322674924,6.22592508139,5
BSM,15.1237722729,14.0292033253,8
BTJ,81.4259735631,79.6021296827,10
VSU,26.9320819379,22.5842976469,54
BSPR,7.64905618162,6.83520738541,10
BZR,25.2398420565,19.9766302786,12
BMCK,29.167038827,26.7427501112,11
BGSF,72.8263681941,62.3383755319,8
BVN,76.4497409973,66.1372185211,10
BTTR,24.229041917,21.0493182499,35
BRRG,49.9264493519,31.882394292,30
BOBS,15.7324241058,13.7450413608,8
VBL,25.34837045,24.1322866327,50
BHBK,3.42663723719,3.16718815737,8
BDWD,14.1377344454,13.8644287742,18
BHLI,7.83860279291,8.33779989302,4
BNE,102.736337673,95.5117819049,10
BONA,34.942681589,26.148576855,26
BOR,17.0292968836,13.3480882388,95
BXJ,50.0713335549,35.9807154182,22
BKSC,60.4023339196,43.9331134814,72
BKRO,84.5584177422,77.9532465088,12
BLX,26.7530972606,29.5223988941,6
BMO,7.65456213065,6.77594549683,52
BOZ,7.97542345608,7.2927052366,34
BLND,29.616945131,29.802041612,18
BHP,26.8432747631,23.8167866568,92
BLSA,40.2678728744,27.9275423983,12
BOM,15.8732376558,15.4216297264,6
BQI,11.3596383055,10.3587918628,17
BKL,52.8841332686,54.761959235,12
BNDM,19.7239876028,17.1619384071,26
BNGN,61.2063201845,46.2855928201,16
BDAG,36.6939821345,19.0088480785,12
BOW,20.9438472766,17.6342980452,4
BXY,69.0319636647,68.1815840521,8
BIO,19.0945151527,20.7002701198,10
BFD,10.5829309502,4.2831179478,8
BRB,43.0382160785,36.8435760833,4
BRND,6.04417081733,5.37259239887,22
BVI,24.3149540274,16.7623848573,1136
BOT,35.4751757913,35.8886501676,7
BGHU,82.3223400129,77.9656756757,2
BTL,10.8074976901,9.67020942852,16
BRVR,20.7948857639,18.7051775855,9
BTD,23.2861859258,16.8775754986,32
BMGM,37.3142163766,34.3004043164,10
BMPL,27.5055553735,22.7545362032,10
BAM,34.6503919058,27.3733354647,149
BRJN,39.738123556,33.3501570687,24
BRLA,9.5860405499,6.96490873308,6
BAL,4.41840839341,4.5494061195,30
BEM,13.7238860811,13.3372275727,14
BDY,6.80894560234,6.54304487894,8
BDHY,22.2958760261,21.6701268979,6
BLZ,87.8120157039,68.7724583933,16
BNI,99.1803071292,91.2348206216,6
BDVL,37.9439573048,34.6976850043,30
BSC,84.5404761435,71.2578748488,14
BUDI,20.7976128642,16.756039303,16
BEK,107.112881236,126.607814625,6
BNDP,16.0164591459,16.3747998629,12
BRGL,13.6131956689,12.4896338677,6
BAU,75.5123554442,48.420804954,61
BUH,24.8437086661,21.1105822215,28
BUW,131.180269559,118.4283161,30
BURN,20.6590832512,16.1289879594,51
BTR,48.9727833956,43.4920055705,12
BTBR,20.0724297627,20.0682971661,8
BXR,157.153336922,122.500732008,104
BDRL,11.0745324668,11.1220581623,12
BYD,3.89683002789,3.21810854522,13
BY,7.47392623716,4.13662096418,714
BYNR,31.9341412786,30.3477262742,30
KOP,11.7663755858,9.7614942878,36
CNO,35.7846420101,32.5495825653,16
CLR,21.8404829196,17.1390512265,22
CVB,8.45721470175,7.32538675869,36
CHB,4.55140767693,1.32604422604,16
CBK,54.3763182558,38.1974036149,13
CHCR,6.81962022866,6.01476884468,12
CU,40.8708746545,37.7245932755,18
CBSA,12.2471332976,11.7531657202,16
CNPR,84.5584177422,77.9532465088,12
CW,81.7772073345,70.594091824,17
CJW,17.7630260996,14.0617194056,6
CJL,21.0080666193,16.5055367415,14
CKH,18.6021394056,16.8473960994,24
CHBT,12.4421170682,11.3527386752,14
CPL,37.7013318689,35.2006327489,4
CKK,3.61538461538,3.16666666667,2
CDH,6.03027817068,5.55291481309,133
CKDL,41.3577021331,30.8691064004,10
CAA,155.646602644,129.92261111,40
CKP,31.5073478084,25.9017233046,73
CAJ,107.112881236,126.607814625,6
CKOD,18.4547447051,20.5467691327,4
CKS,19.2669862888,16.1541645561,4
CKU,13.9995135609,10.9447331189,34
CKX,16.3842541286,7.06620966181,4
CKI,34.629595641,30.081453645,48
CMZ,40.4320216949,42.3356385555,8
CLI,3.94249252851,3.20364629764,11
CSN,48.1608724456,39.4672924636,50
CHKE,5.47850149555,5.68697891615,6
CLPE,22.7834733894,22.030806288,2
CLD,24.634057971,6.84361471861,8
CHM,13.990992704,14.4395792194,10
CMX,13.5053870349,11.9863074277,8
CJR,4.85997910136,1.94940359477,4
CMNR,6.83017759318,6.43183706664,12
CMJ,5.75635257773,5.35000310199,12
CPH,27.2784348898,22.795788358,70
CPN,15.4370844284,15.7144335638,10
CPS,21.3448700606,21.1727744731,14
CAF,6.58719143958,6.42901871134,12
CGR,10.2899871692,8.36055850209,175
CTPE,2.3310570541,2.32832424928,10
CNBI,144.905780352,132.896764232,4
CDMR,111.054541689,92.0323503895,18
CH,134.311306408,126.449231844,47
CNL,10.8288742354,11.3986300526,4
CNA,17.4024837304,10.6675890881,22
CNDM,64.2697786844,52.2876605324,14
CHD,26.8609346367,22.8276541679,20
CDG,45.1800227162,31.9946518621,76
CNI,39.4162022976,30.4017035677,41
CLDY,13.2002238553,7.30327140554,18
CNK,96.2650674641,102.296969521,10
CGI,5.03336705691,5.31799365595,16
CDGR,8.27367118388,7.34738860629,30
CNE,42.532996633,50.4227238666,2
CD,78.1684959353,59.9320104645,82
CRP,51.9057273937,41.9516301501,63
CDSL,17.5924558161,14.37237787,4
CND,14.9317401738,14.3334367744,22
CNDB,9.89156802273,9.84835877086,10
CHTI,110.495375081,134.078266726,6
CGY,24.6619237746,23.9528721682,44
CGS,7.31960629101,3.85871115741,14
CHNN,19.2669862888,16.1541645561,4
CPT,12.4202681029,11.3671582038,34
CX,8.19478506116,2.50710913313,4
CAI,160.868153396,145.745557021,22
CPK,64.3034370289,43.7937423331,50
CJS,48.0842710126,45.553012329,4
SMD,1.33716238833,1.5675469309,8
CRW,7.90822299178,6.80951224964,10
CBT,19.4382826439,19.0877058744,6
CRK,56.3240039184,50.3203652835,4
CKD,23.0996469391,20.0648985046,20
CHZ,13.1058256246,11.4697416668,24
CHV,18.024025161,17.8686670216,25
CHJ,89.8720526733,74.6870634073,22
CTR,37.9858483052,34.6966248164,19
CHPT,5.56252798819,5.59220029816,7
CAP,23.0746250767,18.6472184561,50
CTS,82.3223400129,77.9656756757,2
CMU,27.9327439197,18.8288721807,20
CBH,41.6259398509,40.5385468778,6
CHOK,10.8951879214,7.91094584287,2
CHH,139.302296516,129.989565188,11
CNH,147.317195837,141.138428743,4
CUX,75.6109243947,70.8508646592,18
CRKR,17.5924558161,14.37237787,4
CC,88.9983189537,85.1283236649,21
CSA,79.4686221121,65.5388903533,23
CROA,14.5549323731,12.7237614447,6
CKB,15.9034465426,13.0918461015,12
CVJ,14.5293648273,13.1028289582,10
CHLK,18.9142484525,18.8093409184,5
CHA,51.9454550034,43.9712820521,9
CEL,45.9054235996,43.4258860397,12
CEM,23.9524653074,26.2219637481,10
CGL,7.97186764595,5.7287893979,259
CNGR,33.8875207402,32.7146868298,86
MSB,3.76672652309,2.61420813259,785
MAS,21.5320741012,16.5091889764,446
MS,7.36970704591,4.96711666021,536
CSDR,35.7510630504,34.3499373545,4
COI,95.8708269309,73.3509555778,47
CYN,22.2534794878,22.3000101557,14
CQA,9.33762521088,8.70525640966,14
CTND,2.32904236354,2.25500212707,16
CAG,23.9562451941,20.6023983317,16
CHNR,24.1845943197,19.2611485056,8
CDRL,61.6213416046,84.2612634308,6
CAER,62.457953768,51.5922803523,15
CHP,17.4537098661,17.686475237,10
CPR,148.052449999,114.117849035,162
CI,157.361594633,146.531801947,18
CE,5.25711193386,3.04648259441,6
CHRA,6.71367687813,6.37131751507,24
CJN,5.19193944102,4.94403918566,32
CHN,19.5956485347,18.0212235387,12
CWA,61.2041764671,56.6338751222,13
CPDR,129.050666505,114.669675969,12
COO,19.8658947999,16.6234481354,8
CLF,13.3437455695,13.5234618577,10
CCK,42.2009920157,41.3045061873,6
CDM,6.60512408507,5.86152166367,38
CCA,19.5404294729,18.2441100001,8
CEU,43.3891712357,41.7730310482,12
BAW,6.05980057804,5.81671438055,31
CTH,37.6336908583,23.9275037553,13
CKHS,10.8951879214,7.91094584287,2
JRU,9.3956470207,6.22023161329,33
CKNI,13.6698956034,13.8503471909,5
CKR,6.2419094692,6.71178813575,12
CLU,10.5915795066,8.57353451083,24
CIL,89.1927250506,93.6562417908,20
CLDR,20.8736810519,20.9808154768,4
CLKA,13.8403262941,12.4935158927,20
CHR,41.8594198527,37.1354975906,9
CLO,13.3354043307,14.9896795633,4
CLVR,30.3838760948,27.5185832019,15
CMW,67.4564996004,59.2608543509,12
CMDP,82.3223400129,77.9656756757,2
CNC,6.08925479631,6.5875671871,14
CPD,13.990992704,14.4395792194,10
CCH,11.3579506988,9.23762355041,66
CJM,26.4421500019,23.9768110292,27
CHSM,8.45032295065,7.98873069042,17
CIV,9.71730386536,10.6017414923,14
CCI,1.37952707685,1.28758725125,4
CPLE,6.86768735219,6.41005217706,12
CLE,59.2997246242,56.2160780855,12
CHI,45.033250086,41.6195866444,42
CPP,18.0741891731,16.7478754379,28
CLX,35.2272412115,29.375404116,87
CRWA,3.77626168115,1.4205729982,6
CRY,14.0558333724,14.4201029254,22
CGN,170.998211828,159.324767398,15
CHRM,5.86773738463,5.32677945086,14
CBN,81.4913026676,79.6245089907,10
CTHR,50.676988447,43.8888118419,6
CIT,60.7376836483,36.9437540157,6
CTF,21.7745785464,15.2948260775,16
CTA,17.0963076496,10.5052720298,16
CKTD,103.831860837,82.5380496501,28
CTTP,28.0810683682,24.7280055163,4
CTT,17.2639325372,17.2884138941,6
COE,0.868098159509,0.910949113779,4
CT,19.3789793231,16.7399159424,31
CRJ,85.8174440602,67.4900090786,107
COR,34.5826568355,29.1406188832,64
CTO,30.4551832662,24.3815030925,56
CTYL,19.9080481701,20.0175626152,11
CDL,75.6280866203,88.6699198333,10
CHL,73.1106259177,65.9130712429,23
CPU,109.481649368,100.27539657,44
CRL,11.010484277,8.71585102317,12
CHRG,27.7121533378,27.6394251936,5
CVR,8.70522064089,2.84838290121,15
CTKT,39.7936488784,28.2539206903,14
CUE,47.6815286624,50.5619834711,1
CNS,7.65174444728,6.40754842331,171
CDA,3.25039358138,1.5810536936,14
CRU,33.0339950791,22.6356031373,16
CAR,148.738991813,129.269379972,48
CBZ,4.44444444444,0.0,4
CHTL,5.56555688464,4.10562099997,4
CUK,113.332341161,103.045865483,17
CUR,38.0366805369,30.3202881635,36
CMA,1.49250275406,0.972750613055,6
CBJ,130.884501189,144.377924579,6
CBE,33.1927308111,27.4124381128,169
CBF,8.42210910997,8.78599346507,25
CLJ,89.1766179288,77.9636669368,24
ONR,1.99743188712,1.97586805556,8
CSZ,8.49358080912,8.60106916114,26
CUPJ,5.96534008073,5.05126170677,28
HX,22.0570231891,21.1012879638,50
CBM,29.8832773159,29.429493068,18
CTC,47.5931600869,36.8875379501,184
DBR,90.9899652927,77.1341512509,20
DBV,15.1637003681,12.6374243573,18
DQR,6.79103038013,7.21282768713,101
DBKA,13.5177885312,10.0917655606,8
DBLA,20.5635356828,9.13040647666,6
DBI,6.45872268431,7.7923719581,6
DBF,82.3223400129,77.9656756757,2
DBA,136.132291736,118.815842954,44
DUB,84.3280827284,83.1026374009,15
DR,23.2007300865,19.1154194753,900
DDR,13.1283197105,9.54386883144,1017
DPH,11.3347165848,10.1535304161,13
DDV,8.50197162566,8.2738981446,9
DPX,80.0823261249,75.4957424059,16
DER,49.5964274565,46.6343026956,23
DRHI,56.3240039184,50.3203652835,4
DAO,25.8337116852,20.927478489,8
DAP,153.871595136,140.354561581,8
DGS,11.3347165848,10.1535304161,13
DRD,10.1968556797,8.98513071169,92
DHD,34.1507763713,27.1730498905,90
DKNT,25.6821445998,17.1821128629,20
DAKE,14.3372730817,11.5168306728,62
DL,7.92227827932,2.70074774555,8
DLD,6.84191370515,5.19572226066,12
DVM,7.96100952554,5.80635508276,20
DLQ,91.650930095,103.956888095,10
DLO,43.4239656561,23.2419032005,20
DAL,47.3259584377,42.6713072157,9
DLK,65.8182280477,52.7851438067,48
DRZ,0.019801980198,0.0277777777778,16
DMW,53.200460854,47.7626900451,14
DLC,9.36293724369,10.3296428349,6
DLP,106.159083896,128.238095765,6
DSS,98.5100905235,84.0676641773,48
DTO,106.776254059,91.392706925,46
DCU,1.37952707685,1.28758725125,4
DMNJ,10.0799129338,10.0031751941,12
DCA,42.532996633,50.4227238666,2
DMO,36.9731541101,27.9664355466,65
DNR,158.709257119,132.813580099,119
DPL,67.366448545,59.5132349336,14
DND,76.6775805297,71.6792047657,14
DNEA,89.1552121516,82.8210340409,10
DNW,26.8205253386,25.0074887621,12
DPS,14.0902610536,13.7761437468,18
DSPT,5.02781112427,5.31616128787,6
DNWH,92.9212381003,80.1464550731,12
DKDE,40.9592247622,38.9916219384,22
DKAE,2.44840920308,2.13911617421,113
DNT,13.2429229307,13.0236359332,16
DWZ,82.3223400129,77.9656756757,2
DTRA,14.9478368547,15.8781424581,4
DAR,48.8721323883,46.4011212425,14
DJA,42.532996633,50.4227238666,2
DAPD,9.73065899935,7.68164051788,49
DHPR,43.8584104925,37.6265226083,12
DARA,9.25040528114,8.82657166477,14
DBG,98.4989962893,77.9745304554,93
DKS,10.8074976901,9.67020942852,16
DPC,82.3223400129,77.9656756757,2
DTL,8.46841527388,7.49050648451,8
DYD,97.2158715836,79.7347552978,28
DRTP,51.9671096075,48.9499812448,22
DS,70.7542062067,71.9880075163,12
DZA,45.57502951,31.3595777948,35
DAA,129.351550874,114.492633862,45
DTVL,15.9613893465,15.8868473206,12
DDP,62.5561668654,53.7546855999,16
DLB,34.2788940112,22.9642817106,13
DLPH,19.023469289,18.5622517694,6
DD,29.0918842945,22.7841614963,133
DOZ,10.8288742354,11.3986300526,4
DRLA,56.4245666529,54.5920629214,17
DMH,45.865771184,42.6175813011,18
DO,54.5405646039,41.5445805997,58
DSNI,74.4672711114,84.359264174,11
DVG,13.8907659897,11.7882256089,60
DYE,7.97542345608,7.2927052366,33
DEB,8.35987351083,8.47993617213,28
DRB,0.665835068953,0.727980523571,6
DEEG,99.2509944106,85.131379621,8
DNA,77.3536789219,59.2236318282,71
DDN,62.9077280846,48.3003329759,39
DOS,125.038534706,96.2917917052,91
DEHR,11.1170446756,9.00354517217,54
DKGN,1.10504883721,0.461730506263,14
DEG,16.196471674,15.9436274779,19
DLI,68.1173690724,58.8965779354,270
DEC,38.2287900656,30.5348155878,99
DKZ,36.8702182557,31.6766280688,78
DEE,52.9425659027,46.7300581626,99
DSJ,30.0435687414,24.290718526,16
DSA,41.8394389068,39.3549514921,108
DEL,51.8945271022,48.8547989376,9
DBD,54.0502233987,48.5407209641,42
DGHR,6.21899380058,5.99417332604,14
DJHR,25.1490275893,25.914011906,2
DOE,79.1612462245,74.383532744,14
DEOS,132.167443756,102.816371345,88
DOTL,19.023469289,18.5622517694,6
DPUR,22.8659738661,20.7802463047,6
DRL,24.1011576583,17.4877839201,24
DRWN,19.8202370432,17.8886945861,8
DES,130.022451637,105.351273349,22
DSPN,5.86741452781,5.41097333446,8
DSO,39.6817412,29.842510059,21
DSL,13.3354043307,14.9896795633,4
DKO,11.4933802615,5.74917839342,24
DAV,43.7548475163,29.2095937237,9
